Date,Price,Open,High,Low,Vol.,Change %
11/1/2018,98.19,99.13,99.13,96.59,940.20K,0.49%
11/2/2018,96.46,98.05,98.31,95.81,792.23K,-1.76%
11/5/2018,97.36,96.56,97.74,96.53,735.54K,0.93%
11/6/2018,97.85,97.71,98.54,97.22,780.95K,0.50%
11/7/2018,98.39,98.48,98.78,97.64,947.93K,0.55%
11/8/2018,99.89,98.14,100,97.64,544.79K,1.52%
11/9/2018,100.52,99.9,100.61,99.68,443.53K,0.63%
11/12/2018,100.98,100.65,101.86,100.61,533.91K,0.46%
11/13/2018,101.56,101.14,101.8,100.31,686.68K,0.57%
11/14/2018,100.34,101.69,101.81,100.21,462.63K,-1.20%
11/15/2018,99,99.73,99.96,97.99,472.14K,-1.34%
11/16/2018,101.03,98.97,101.13,98.72,626.41K,2.05%
11/19/2018,101.45,101.01,101.81,100.32,427.54K,0.42%
11/20/2018,100.93,101.43,101.94,100.26,481.41K,-0.51%
11/21/2018,101.1,100.82,102.11,100.19,490.99K,0.17%
11/23/2018,100.79,101.09,101.51,100.19,140.76K,-0.31%
11/26/2018,101.45,101.32,101.46,100.31,555.70K,0.65%
11/27/2018,102.07,101.41,102.19,101.04,554.25K,0.61%
11/28/2018,102.55,101.94,102.72,101.18,644.33K,0.47%
11/29/2018,102.22,102.5,102.77,101.33,419.67K,-0.32%
11/30/2018,103.56,102.71,103.61,102.09,749.27K,1.31%
12/3/2018,103.39,103.49,103.88,102.75,655.83K,-0.16%
12/4/2018,101,103.32,103.52,100.86,1.06M,-2.31%
12/6/2018,103.42,100.59,103.52,99.07,1.00M,2.40%
12/7/2018,101.84,103.21,103.77,101.55,870.80K,-1.53%
12/10/2018,101.88,102.19,102.35,100.24,535.32K,0.04%
12/11/2018,101.93,102.43,103.14,101.88,799.39K,0.05%
12/12/2018,99.9,102.5,102.74,99.84,654.84K,-1.99%
12/13/2018,101.47,99.99,102.12,99.99,538.74K,1.57%
12/14/2018,101.41,100.97,101.83,100.34,803.24K,-0.06%
12/17/2018,97.1,101.56,102.08,96.82,781.22K,-4.25%
12/18/2018,98.29,97.58,98.91,97.33,467.15K,1.23%
12/19/2018,98.04,98.45,99.57,97.52,715.77K,-0.25%
12/20/2018,97.31,97.87,98.95,96.67,770.92K,-0.74%
12/21/2018,97.2,97.39,100.22,97.15,1.31M,-0.11%
12/24/2018,92.23,97.26,97.26,92.23,328.55K,-5.11%
12/26/2018,95.26,92.4,95.26,91.21,564.37K,3.29%
12/27/2018,95.48,94.42,95.48,92.4,610.82K,0.23%
12/28/2018,95.11,96.2,96.73,94.05,593.63K,-0.39%
12/31/2018,95.7,95.15,95.71,93.79,448.44K,0.62%
1/2/2019,92.65,94.93,94.93,92.19,602.07K,-3.19%
1/3/2019,93.32,92.64,94.79,92.57,521.48K,0.72%
1/4/2019,93.33,93.82,94.69,93.26,587.26K,0.01%
1/7/2019,93.2,93.57,94.52,92.7,725.58K,-0.14%
1/8/2019,95.08,93.97,95.58,93.51,868.22K,2.02%
1/9/2019,94.99,95.47,95.47,94.07,573.48K,-0.09%
1/10/2019,96.57,94.6,96.91,94.5,441.95K,1.66%
1/11/2019,97.19,96.34,97.3,96.1,603.85K,0.64%
1/14/2019,96.52,96.36,97.06,95.8,557.81K,-0.69%
1/15/2019,97.97,96.8,98.23,96.77,747.67K,1.50%
1/16/2019,99.38,97.84,99.68,97.52,625.03K,1.44%
1/17/2019,100,99.33,100.13,99.28,454.95K,0.62%
1/18/2019,100.14,100.15,100.47,99.1,494.43K,0.14%
1/22/2019,99.85,100.11,100.4,99,572.67K,-0.29%
1/23/2019,99.63,99.84,99.99,98.94,900.54K,-0.22%
1/24/2019,99.97,99.45,100.52,99.05,331.79K,0.34%
1/25/2019,101.07,100.19,101.34,100.04,475.84K,1.10%
1/28/2019,102.35,100.9,102.54,100.64,457.82K,1.27%
1/29/2019,103.36,102.48,103.37,101.76,529.75K,0.99%
1/30/2019,104.13,103.04,104.52,102.86,535.23K,0.74%
1/31/2019,101.28,102.95,103.5,100.35,1.99M,-2.74%
2/1/2019,100.76,101.4,101.84,99.3,830.40K,-0.51%
2/4/2019,102.64,100.63,102.66,100.44,869.84K,1.87%
2/5/2019,102.7,102.6,103.05,101.46,846.82K,0.06%
2/6/2019,102.68,102.62,102.88,102,571.68K,-0.02%
2/7/2019,103.49,102.41,103.66,101.99,864.94K,0.79%
2/8/2019,103.83,103.22,104.01,103,593.41K,0.33%
2/11/2019,103.9,103.8,104.7,103.61,488.34K,0.07%
2/12/2019,103.08,104.12,104.12,102.8,715.69K,-0.79%
2/13/2019,104.04,102.88,104.07,102.54,547.48K,0.93%
2/14/2019,103.63,104.2,104.28,103.15,573.70K,-0.39%
2/15/2019,104.18,104.02,104.24,103.42,505.56K,0.53%
2/19/2019,104,104.15,104.34,103.53,535.92K,-0.17%
2/20/2019,103.21,103.89,103.89,101.59,753.59K,-0.76%
2/21/2019,104.28,102.76,104.42,102.24,473.87K,1.04%
2/22/2019,104.5,104.36,105,104.08,323.69K,0.21%
2/25/2019,103.71,104.76,104.76,103.54,326.86K,-0.76%
2/26/2019,104,104.01,104.14,103.25,567.83K,0.28%
2/27/2019,103.2,103.52,103.84,102.36,336.18K,-0.77%
2/28/2019,103.58,103.17,105.01,102.99,756.82K,0.37%
3/1/2019,103.1,103.48,103.48,101.81,543.48K,-0.46%
3/4/2019,104.08,103.55,104.43,102.87,708.31K,0.95%
3/5/2019,104.38,103.9,104.75,103.9,444.31K,0.29%
3/6/2019,104.47,104.62,105.09,104.3,443.60K,0.09%
3/7/2019,104.98,104.74,106.03,104.5,600.34K,0.49%
3/8/2019,105.42,105,106.06,104.84,641.27K,0.42%
3/11/2019,106.79,105.84,106.8,105.77,640.77K,1.30%
3/12/2019,107.39,107.04,107.68,107,564.15K,0.56%
3/13/2019,107.46,107.51,108.14,107.23,452.60K,0.07%
3/14/2019,108.25,107.64,108.29,107.08,462.85K,0.74%
3/15/2019,107.67,108.26,108.45,107.46,818.64K,-0.54%
3/18/2019,106.59,107.87,108.14,105.82,397.55K,-1.00%
3/19/2019,106.18,106.32,106.66,105.67,437.52K,-0.38%
3/20/2019,106.39,106.22,107.1,105.47,359.28K,0.20%
3/21/2019,107.81,106.31,108.2,105.77,491.86K,1.33%
3/22/2019,107.94,108.12,109.19,107.8,353.91K,0.12%
3/25/2019,108.49,109.02,109.02,107.58,644.26K,0.51%
3/26/2019,109.27,108.58,109.32,108.29,359.10K,0.72%
3/27/2019,108.74,109.3,109.45,108.46,336.44K,-0.49%
3/28/2019,109.62,109.14,109.66,108.38,285.33K,0.81%
3/29/2019,109.33,109.55,109.72,108.86,593.58K,-0.26%
4/1/2019,108.83,109.48,109.48,107.66,398.16K,-0.46%
4/2/2019,109.94,108.91,110.09,108.12,340.74K,1.02%
4/3/2019,109.9,110.03,110.29,108.98,397.20K,-0.04%
4/4/2019,109.37,108.57,109.39,108.26,371.96K,-0.48%
4/5/2019,109.86,109.34,109.92,108.72,358.47K,0.45%
4/8/2019,109.28,109.77,109.86,108.45,340.51K,-0.53%
4/9/2019,109.32,109.36,109.61,108.89,364.07K,0.04%
4/10/2019,110.16,109.66,110.44,109.2,447.56K,0.77%
4/11/2019,110.64,110.2,111.1,109.8,388.45K,0.44%
4/12/2019,110.16,109.84,110.19,108.72,414.53K,-0.43%
4/15/2019,109.93,110.27,110.6,109.48,422.68K,-0.21%
4/16/2019,106.58,109.91,110,106.3,371.57K,-3.05%
4/17/2019,104.92,106.71,106.8,104.52,662.15K,-1.56%
4/18/2019,106.56,105,106.74,104.92,452.93K,1.56%
4/22/2019,105.17,106.14,106.38,103.55,453.72K,-1.30%
4/23/2019,106.57,105.58,107.01,105.26,442.42K,1.33%
4/24/2019,107.97,107,108.07,106.51,328.63K,1.31%
4/25/2019,107.99,107.47,108.23,106.99,241.39K,0.02%
4/26/2019,108.97,108.5,109.11,107.76,383.23K,0.91%
4/29/2019,107.56,108.85,109.18,107.47,300.33K,-1.29%
4/30/2019,109.41,107.69,109.53,107.13,578.58K,1.72%
5/1/2019,109.25,109.51,110.58,108.94,499.37K,-0.15%
5/2/2019,109.57,109.71,110.61,108.55,603.78K,0.29%
5/3/2019,109.85,109.62,110.46,108.94,402.35K,0.26%
5/6/2019,109.83,109.49,110.15,108.75,294.32K,-0.02%
5/7/2019,107.98,109.74,109.77,107.4,393.45K,-1.68%
5/8/2019,108.96,109.16,109.77,108.43,585.45K,0.91%
5/9/2019,109.65,108.95,110.02,108.36,675.69K,0.63%
5/10/2019,111.03,109.74,111.23,109.17,331.87K,1.26%
5/13/2019,111.08,110.06,111.65,110.06,612.13K,0.05%
5/14/2019,111.48,111.24,112.04,110.97,696.39K,0.36%
5/15/2019,112.64,111.53,112.74,111.29,387.23K,1.04%
5/16/2019,113.5,112.58,113.8,112.34,425.60K,0.76%
5/17/2019,115.05,113.02,115.15,112.56,758.30K,1.37%
5/20/2019,113.63,115.45,115.79,113.11,352.05K,-1.23%
5/21/2019,114.01,114.02,114.78,113.83,361.26K,0.33%
5/22/2019,114.45,114.06,114.8,113.63,377.62K,0.39%
5/23/2019,114.97,114.27,114.98,114,365.86K,0.45%
5/24/2019,114.82,115.22,115.69,114.66,328.40K,-0.13%
5/28/2019,113.27,115.27,115.9,113.27,632.19K,-1.35%
5/29/2019,112.47,113.42,113.6,111.97,559.91K,-0.71%
5/30/2019,113.34,112.61,113.72,112.3,372.62K,0.77%
5/31/2019,114.18,113.26,114.97,112.85,400.86K,0.74%
6/3/2019,114.68,114.38,114.92,113.69,397.20K,0.44%
6/4/2019,113.67,114.52,114.65,112.43,499.96K,-0.88%
6/5/2019,116.9,114.35,117.03,113.61,335.72K,2.84%
6/6/2019,117.54,117.01,117.7,116.34,303.74K,0.55%
6/7/2019,117.33,117.89,118.69,117.33,335.81K,-0.18%
6/10/2019,117.11,117.24,117.29,115.87,220.49K,-0.19%
6/11/2019,117.07,117.28,117.43,115.89,401.41K,-0.03%
6/12/2019,117.47,117.19,118.08,116.77,382.83K,0.34%
6/13/2019,118.04,117.59,118.04,117.33,401.07K,0.49%
6/14/2019,117.79,118.35,118.58,117.25,456.30K,-0.21%
6/17/2019,118.81,118.2,119.37,117.95,369.33K,0.87%
6/18/2019,117.79,119.41,119.41,117.4,410.34K,-0.86%
6/19/2019,119.2,117.9,119.73,117.19,375.85K,1.20%
6/20/2019,119.98,119.62,120.16,119.47,713.51K,0.65%
6/21/2019,119.09,119.5,119.5,116.8,1.56M,-0.74%
6/24/2019,118.82,119.57,120,118.26,474.26K,-0.23%
6/25/2019,117.45,118.98,120.39,117.3,587.67K,-1.15%
6/26/2019,115.38,117.43,117.43,114.34,668.62K,-1.76%
6/27/2019,116.32,115.85,117.09,115.85,476.83K,0.81%
6/28/2019,117.76,116.07,118.7,116.07,837.77K,1.24%
7/1/2019,118.53,118.52,118.98,116.4,686.67K,0.65%
7/2/2019,120.55,118.91,121.35,118.71,735.86K,1.70%
7/3/2019,121.57,120.9,122.27,120.73,249.25K,0.85%
7/5/2019,121.26,120.77,121.56,119.08,283.37K,-0.25%
7/8/2019,122.14,121.25,122.4,121.04,377.33K,0.73%
7/9/2019,122.48,121.68,122.7,121.39,364.28K,0.28%
7/10/2019,123.56,122.88,123.88,121.85,524.34K,0.88%
7/11/2019,121.96,123.68,123.68,121.31,630.12K,-1.29%
7/12/2019,120.7,121.3,121.48,120.43,410.27K,-1.03%
7/15/2019,120.95,120.93,121.95,120.36,439.29K,0.21%
7/16/2019,121.07,120.95,121.19,119.92,361.63K,0.10%
7/17/2019,120.84,121.2,121.73,119.82,347.43K,-0.19%
7/18/2019,121.44,120.66,121.73,119.67,292.68K,0.50%
7/19/2019,119.05,121.51,121.93,118.96,500.42K,-1.97%
7/22/2019,118.4,119.33,119.5,118.08,509.55K,-0.55%
7/23/2019,119.15,118.66,119.39,117.98,742.96K,0.63%
7/24/2019,118.69,119.59,119.59,118.2,800.64K,-0.39%
7/25/2019,118.63,118.43,119.01,117.76,661.04K,-0.05%
7/26/2019,118.74,118.82,119.62,118.04,711.15K,0.09%
7/29/2019,119.18,119.21,120.4,118.71,518.02K,0.37%
7/30/2019,119.22,119.18,120.45,118.5,394.78K,0.03%
7/31/2019,117.84,119.17,119.83,117.76,840.00K,-1.16%
8/1/2019,120.74,118.23,121.68,117.08,920.88K,2.46%
8/2/2019,121.59,121.14,122.5,120.17,727.08K,0.70%
8/5/2019,117.53,121.67,121.67,116.16,1.18M,-3.34%
8/6/2019,120.52,117.94,120.79,117.69,817.49K,2.54%
8/7/2019,121.55,120.33,122.76,118.9,721.64K,0.85%
8/8/2019,123.08,121.62,123.37,120.35,538.46K,1.26%
8/9/2019,123.78,122.83,123.9,122.16,450.23K,0.57%
8/12/2019,124.24,123.73,125.31,123.41,327.15K,0.37%
8/13/2019,124.27,124.37,124.5,122.3,604.07K,0.02%
8/14/2019,122.64,124.09,124.6,122.44,809.35K,-1.31%
8/15/2019,123.53,122.91,124.39,122.66,645.87K,0.73%
8/16/2019,124.21,124.25,125.25,123.6,645.53K,0.55%
8/19/2019,126.33,124.62,126.86,123.91,570.42K,1.71%
8/20/2019,125.33,126.81,127.03,125.19,345.79K,-0.79%
8/21/2019,125.79,125.58,126.09,124.64,266.96K,0.37%
8/22/2019,126.94,125.97,127.04,125.75,406.51K,0.91%
8/23/2019,124.82,126.96,127.38,124.45,496.93K,-1.67%
8/26/2019,126.06,125.57,126.15,124.72,361.11K,0.99%
8/27/2019,125.15,126.54,126.81,125.12,536.12K,-0.72%
8/28/2019,126.44,125.42,126.58,125.08,470.07K,1.03%
8/29/2019,126.9,127.26,127.58,125.86,369.26K,0.36%
8/30/2019,126.68,127.25,127.33,126.27,425.74K,-0.17%
9/3/2019,127.88,126.3,128.4,126.3,477.08K,0.95%
9/4/2019,128.55,128.65,128.97,127.8,421.37K,0.52%
9/5/2019,128.35,128.02,128.48,127.01,352.81K,-0.16%
9/6/2019,128.82,128.66,129.28,128.35,378.76K,0.37%
9/9/2019,128.48,128.81,129.53,128.11,535.04K,-0.26%
9/10/2019,127.94,127.89,127.94,125.14,456.47K,-0.42%
9/11/2019,128.55,127.46,128.55,126.35,511.58K,0.48%
9/12/2019,128.66,129.58,130.28,127.87,412.82K,0.09%
9/13/2019,126.96,128.28,129.14,126.55,437.12K,-1.32%
9/16/2019,128.06,127.2,128.37,127.02,923.00K,0.87%
9/17/2019,129.67,128.66,129.69,128.57,726.90K,1.26%
9/18/2019,129.67,130.33,130.33,128.54,404.17K,0.00%
9/19/2019,129.82,130.02,130.28,129.24,338.29K,0.12%
9/20/2019,129.05,129.93,129.93,128.52,857.96K,-0.59%
9/23/2019,129.14,128.64,130.15,128.39,325.91K,0.07%
9/24/2019,129.24,129.22,130.55,128.62,549.60K,0.08%
9/25/2019,129.89,129.24,130.22,129.08,351.51K,0.50%
9/26/2019,130.46,130.39,130.82,130.16,557.89K,0.44%
9/27/2019,130.33,130.85,130.85,129.48,401.44K,-0.10%
9/30/2019,130.01,130.05,131.06,129.96,666.12K,-0.25%
10/1/2019,129.98,129.83,130.42,128.19,491.23K,-0.02%
10/2/2019,130.53,129.9,130.62,129.56,462.93K,0.42%
10/3/2019,131.04,130.39,132.54,130.23,669.62K,0.39%
10/4/2019,132.44,131.12,132.46,131.12,597.75K,1.07%
10/7/2019,132.68,131.74,133.29,131.47,355.60K,0.18%
10/8/2019,132.65,132.77,133.76,131.71,409.67K,-0.02%
10/9/2019,132.97,133.25,134.17,132.83,313.52K,0.24%
10/10/2019,133.47,132.64,134,132.17,332.90K,0.38%
10/11/2019,131.79,132.58,132.63,131.02,489.48K,-1.26%
10/14/2019,132.62,132,132.69,131.79,299.96K,0.63%
10/15/2019,133.19,132.69,133.22,131.8,481.02K,0.43%
10/16/2019,133.42,132.95,133.46,132,484.79K,0.17%
10/17/2019,134.08,133.3,134.67,132.99,491.99K,0.49%
10/18/2019,135.15,134.11,135.52,133.71,427.24K,0.80%
10/21/2019,136.86,135.08,136.94,134.9,547.18K,1.27%
10/22/2019,136.38,136.94,137.49,136.28,635.42K,-0.35%
10/23/2019,135.95,136.4,136.69,134.53,530.05K,-0.32%
10/24/2019,136.16,135.82,136.99,134.98,528.59K,0.15%
10/25/2019,135.48,135.91,135.91,134.88,321.26K,-0.50%
10/28/2019,134.95,135.12,135.49,134.41,298.19K,-0.39%
10/29/2019,135.42,135.11,135.92,134.92,315.37K,0.35%
10/30/2019,136.76,135.51,136.76,135.2,425.78K,0.99%
10/31/2019,138.99,136.89,140.11,136.75,756.01K,1.63%
11/1/2019,139.15,139.42,140.15,138.25,579.12K,0.12%
11/4/2019,139.15,138.75,139.19,138.17,595.94K,0.00%
11/5/2019,135.66,138.65,138.72,134.21,940.22K,-2.51%
11/6/2019,136.41,135.93,137.33,135.93,742.16K,0.55%
11/7/2019,135.26,135.53,135.97,133.63,620.40K,-0.84%
11/8/2019,133.99,135.16,135.74,133.91,485.73K,-0.94%
11/11/2019,132.9,133.36,134.37,132.71,626.50K,-0.81%
11/12/2019,131.59,133.04,133.87,131.2,873.59K,-0.99%
11/13/2019,134.65,132.31,134.93,132.12,710.19K,2.33%
11/14/2019,136.72,135.3,136.74,134.99,656.11K,1.54%
11/15/2019,138.33,137.13,138.34,136.54,682.75K,1.18%
11/18/2019,137.67,138.59,139.25,137.52,577.71K,-0.48%
11/19/2019,137.39,138.08,138.08,136.72,510.89K,-0.20%
11/20/2019,137.44,137.72,138.28,137.1,481.41K,0.04%
11/21/2019,135.38,137.11,137.13,135.29,506.97K,-1.50%
11/22/2019,134.4,135.67,136.08,133.66,395.87K,-0.72%
11/25/2019,134.16,134.78,135.67,133.74,475.50K,-0.18%
11/26/2019,137.07,135.21,137.1,134.71,1.30M,2.17%
11/27/2019,137.11,137.07,137.24,136.16,506.89K,0.03%
11/29/2019,136.11,137.16,137.76,135.97,239.14K,-0.73%
12/2/2019,133.66,135.97,136.2,133.61,445.46K,-1.80%
12/3/2019,134.12,133.7,134.9,133.65,492.28K,0.34%
12/4/2019,134.75,133.86,135.82,133.51,638.28K,0.47%
12/5/2019,135,134.32,135,133.87,486.28K,0.19%
12/6/2019,134.79,135.06,135.9,134.74,488.47K,-0.16%
12/9/2019,135,135,135.28,133.34,464.30K,0.16%
12/10/2019,133.43,134.83,135.22,132.59,727.07K,-1.16%
12/11/2019,131.64,134.4,134.81,130.92,642.66K,-1.34%
12/12/2019,130.78,131.36,132.05,129.49,825.56K,-0.65%
12/13/2019,130.5,131.02,131.99,128.86,896.64K,-0.21%
12/16/2019,130.54,130.5,130.79,128.81,627.41K,0.03%
12/17/2019,128.08,130.47,130.95,127.76,915.05K,-1.88%
12/18/2019,128.87,128.51,129.38,127.86,910.55K,0.62%
12/19/2019,129.32,128.93,129.71,128.58,819.76K,0.35%
12/20/2019,130.06,129.66,130.57,129.23,1.23M,0.57%
12/23/2019,129.04,130.44,130.57,128.74,402.99K,-0.78%
12/24/2019,129.36,129.27,129.6,128.72,99.78K,0.25%
12/26/2019,129.43,129.55,129.97,128.98,253.24K,0.05%
12/27/2019,130,130.05,130.4,129.31,268.14K,0.44%
12/30/2019,130.55,129.55,130.6,129.54,311.10K,0.42%
12/31/2019,131.86,130.56,131.9,130.14,560.98K,1.00%
1/2/2020,129.61,132.35,132.5,128.72,488.12K,-1.71%
1/3/2020,131.07,129.09,131.21,129.02,481.29K,1.13%
1/6/2020,131.26,130.74,131.47,128.71,493.04K,0.14%
1/7/2020,129.3,130.51,130.74,128.82,380.76K,-1.49%
1/8/2020,130.22,129.29,130.46,129,500.56K,0.71%
1/9/2020,130.3,130.03,130.75,129.6,353.10K,0.06%
1/10/2020,132.35,130.57,132.49,130.09,552.88K,1.57%
1/13/2020,133.53,132.16,133.61,132.16,572.09K,0.89%
1/14/2020,131.79,132.63,132.74,130.81,475.54K,-1.30%
1/15/2020,132.06,131.12,132.32,131.12,800.91K,0.20%
1/16/2020,133.69,132.31,133.86,131.98,387.03K,1.23%
1/17/2020,133.99,133.85,134.28,133.34,537.00K,0.22%
1/21/2020,135.55,134.32,135.71,134.16,760.51K,1.16%
1/22/2020,134.93,136.38,136.62,134.55,528.84K,-0.46%
1/23/2020,136.41,135.01,136.55,134.5,400.84K,1.10%
1/24/2020,136.96,136.63,136.99,135.86,402.19K,0.40%
1/27/2020,136.64,136.56,137.46,136.06,417.59K,-0.23%
1/28/2020,137.44,136.71,138.15,136.34,487.37K,0.59%
1/29/2020,136.58,137.58,137.78,136.45,458.15K,-0.63%
1/30/2020,137.49,136.91,137.67,135.69,746.15K,0.67%
1/31/2020,137.21,137.23,138.14,136.39,749.80K,-0.20%
2/3/2020,137.15,137.71,138.54,136.9,451.69K,-0.04%
2/4/2020,139.35,137.49,139.79,137.49,370.40K,1.60%
2/5/2020,139.14,139.16,140.22,138.68,578.12K,-0.15%
2/6/2020,140.35,139.53,141.07,138.67,348.05K,0.87%
2/7/2020,141.19,140.58,141.47,140.37,433.38K,0.60%
2/10/2020,142.34,142.11,142.54,141.24,754.44K,0.81%
2/11/2020,141.94,142.38,143.19,141.04,589.90K,-0.28%
2/12/2020,142.53,141.65,143.14,141.33,402.70K,0.42%
2/13/2020,144.14,142.49,144.37,142.49,541.86K,1.13%
2/14/2020,145.51,144.64,145.53,143.94,569.98K,0.95%
2/18/2020,146.11,146.04,146.49,144.99,539.44K,0.41%
2/19/2020,145.03,146.12,146.19,144.96,484.18K,-0.74%
2/20/2020,147.7,145.18,147.75,144.79,558.55K,1.84%
2/21/2020,147.77,147.82,148.88,147.43,703.11K,0.05%
2/24/2020,145.91,146.49,148.48,145.73,728.16K,-1.26%
2/25/2020,143.07,146.22,146.73,142.77,825.00K,-1.95%
2/26/2020,142.32,143.29,145.16,142.3,841.76K,-0.52%
2/27/2020,134.2,140.97,142.06,134.12,1.07M,-5.71%
2/28/2020,129.26,131.51,132.08,125.7,1.82M,-3.68%
3/2/2020,135.4,130.21,135.62,129.86,993.37K,4.75%
3/3/2020,137.27,135.67,139.8,134.63,1.18M,1.38%
3/4/2020,145,139.67,145.13,139.49,1.18M,5.63%
3/5/2020,144.77,143.15,145.04,141.53,917.89K,-0.16%
3/6/2020,143.3,141.49,143.56,137.84,865.27K,-1.02%
3/9/2020,134.3,136.98,138.9,134.03,1.20M,-6.28%
3/10/2020,140.07,137.21,140.13,133.42,1.37M,4.30%
3/11/2020,133.88,137.05,137.63,131.72,1.01M,-4.42%
3/12/2020,117.61,126.48,130,117.45,1.36M,-12.15%
3/13/2020,126,124.03,126.97,117.04,1.15M,7.13%
3/16/2020,104.95,113.54,116.27,104.89,1.14M,-16.71%
3/17/2020,113.17,107.67,115.76,102.85,1.35M,7.83%
3/18/2020,100.1,105.82,110.64,96.69,1.12M,-11.55%
3/19/2020,99.47,99.27,102.35,96.17,854.97K,-0.63%
3/20/2020,87.5,99.82,100.35,85.45,1.73M,-12.03%
3/23/2020,84.67,87.25,87.41,82,1.25M,-3.23%
3/24/2020,89.18,88.32,93.62,86.36,1.48M,5.33%
3/25/2020,97.84,88.6,105.2,88.6,1.31M,9.71%
3/26/2020,102.79,98.15,103.37,96.19,1.15M,5.06%
3/27/2020,107.6,101.76,111.96,100.48,1.29M,4.68%
3/30/2020,107.13,108.58,109.25,100.82,1.14M,-0.44%
3/31/2020,103.03,105.82,107.82,99.37,2.26M,-3.83%
4/1/2020,98.74,98.2,99.23,93.24,1.27M,-4.16%
4/2/2020,94.25,96.75,99.77,92.11,1.52M,-4.55%
4/3/2020,94.31,92.99,96.24,92.44,1.08M,0.06%
4/6/2020,105.28,99.4,106.08,99.15,1.14M,11.63%
4/7/2020,103.79,110.1,112.16,103.39,781.56K,-1.42%
4/8/2020,110.93,104.64,111.78,102.96,1.05M,6.88%
4/9/2020,116.65,112.35,119.49,112.35,1.33M,5.16%
4/13/2020,111.37,115.47,117,110.04,818.76K,-4.53%
4/14/2020,114.02,112.66,115.85,111.1,1.28M,2.38%
4/15/2020,109.98,109.4,111.19,108,871.54K,-3.54%
4/16/2020,108.31,110.41,110.75,107.55,594.08K,-1.52%
4/17/2020,113.5,111.06,114.43,110.34,642.53K,4.79%
4/20/2020,108.49,111.68,112.75,108.46,593.72K,-4.41%
4/21/2020,107.54,105.87,108.91,105.14,888.75K,-0.88%
4/22/2020,108.31,109.16,110.74,107.4,665.90K,0.72%
4/23/2020,104.98,107.87,108.5,104.22,696.18K,-3.07%
4/24/2020,106.43,105.67,107.1,104.01,578.54K,1.38%
4/27/2020,110.68,107,111.01,106.56,479.75K,3.99%
4/28/2020,112.15,113.3,115.94,111.98,821.16K,1.33%
4/29/2020,112.68,114.87,115.68,111.86,762.89K,0.47%
4/30/2020,111.92,110.66,112.39,109.81,620.22K,-0.67%
5/1/2020,109.63,109.41,110.59,108.92,847.45K,-2.05%
5/4/2020,110.3,108.21,110.88,106.97,977.06K,0.61%
5/5/2020,112.41,111.64,113.78,110.8,833.99K,1.91%
5/6/2020,110.01,113,114.22,109.92,768.27K,-2.14%
5/7/2020,113.75,110.77,116.06,109.27,925.04K,3.40%
5/8/2020,115.57,115.89,117.14,113.67,598.17K,1.60%
5/11/2020,113.01,114.08,114.85,112.5,929.82K,-2.22%
5/12/2020,108.74,113.47,113.47,108.65,1.13M,-3.78%
5/13/2020,108.09,107.94,109.95,107.13,829.18K,-0.60%
5/14/2020,105.52,106.06,106.72,102.89,1.05M,-2.38%
5/15/2020,106.87,104.67,107.06,102.23,1.78M,1.28%
5/18/2020,114.36,111.69,115.57,111.69,913.98K,7.01%
5/19/2020,111.12,113.65,114.86,110.82,631.86K,-2.83%
5/20/2020,111.49,112.05,112.64,109.96,734.20K,0.33%
5/21/2020,113.82,111.47,114.46,111.47,735.66K,2.09%
5/22/2020,114.28,114.08,114.71,112.63,430.69K,0.40%
5/26/2020,116.8,118.08,119.19,116,586.52K,2.21%
5/27/2020,116.88,119.62,119.85,114.04,843.36K,0.07%
5/28/2020,117.66,118.19,118.19,114.7,602.77K,0.67%
5/29/2020,116.36,116.37,118.51,114.98,863.74K,-1.10%
6/1/2020,117.57,116.47,118.82,115.5,472.05K,1.04%
6/2/2020,117.76,118.15,119.45,117,643.69K,0.16%
6/3/2020,122.39,118.93,122.99,118.93,700.22K,3.93%
6/4/2020,118.77,121.73,121.78,118.56,755.80K,-2.96%
6/5/2020,124.44,122.26,126.13,122.26,860.90K,4.77%
6/8/2020,126.53,125.97,127.74,124.17,801.04K,1.68%
6/9/2020,124.66,123.85,124.77,122.13,684.52K,-1.48%
6/10/2020,121.84,123.29,124.04,121.35,593.42K,-2.26%
6/11/2020,115.46,117.22,118.72,115.22,849.96K,-5.24%
6/12/2020,119.08,119.66,120.43,114.82,1.11M,3.14%
6/15/2020,118.01,115.04,119.4,114.53,1.20M,-0.90%
6/16/2020,121.09,122.77,122.77,119.18,833.82K,2.61%
6/17/2020,118.64,122.04,122.7,117.84,631.87K,-2.02%
6/18/2020,117.09,117.07,117.67,115.5,862.12K,-1.31%
6/19/2020,114.68,118.73,119.47,114.64,2.25M,-2.06%
6/22/2020,114.19,114.64,116.19,113.01,662.94K,-0.43%
6/23/2020,113.54,115.21,116.26,113.3,644.42K,-0.57%
6/24/2020,110.52,111.92,112.53,108.06,805.38K,-2.66%
6/25/2020,111.35,109.78,111.46,109.1,671.49K,0.75%
6/26/2020,110.27,110.76,111.9,109.43,735.06K,-0.97%
6/29/2020,111.52,111.31,111.75,108.78,441.57K,1.13%
6/30/2020,114.67,111.76,115.09,111.67,1.04M,2.82%
7/1/2020,117.67,115.03,117.96,114.22,504.09K,2.62%
7/2/2020,117.53,119.52,119.56,116.32,601.48K,-0.12%
7/6/2020,116.03,120.02,120.08,115.96,396.41K,-1.28%
